cts,date,GPS (Lat.) [deg],GPS (Long.) [deg],GPS (Alt.) [m],GPS (2D) [m/s],GPS (3D) [m/s],GPS (days) [deg],GPS (secs) [s],GPS (DOP) [deg],GPS (fix) [deg],altitude system
358943.1104000001,2024-03-02T15:01:05.199Z,41.223152,-8.7131425,18.969,18.784,18.73,8827,54065.199,1.21,3,MSLV
359043.13280000014,2024-03-02T15:01:05.298Z,41.2231497,-8.7131647,18.925,18.657,18.79,8827,54065.299,1.21,3,MSLV
359143.15520000015,2024-03-02T15:01:05.398Z,41.2231478,-8.7131873,18.903,18.92,18.66,8827,54065.399,1.21,3,MSLV
359243.17760000017,2024-03-02T15:01:05.499Z,41.2231458,-8.7132099,18.883,19.032,18.92,8827,54065.499,1.23,3,MSLV
359343.2,2024-03-02T15:01:05.599Z,41.2231437,-8.7132328,18.886,19.228,19.03,8827,54065.599,1.21,3,MSLV
359443.248,2024-03-02T15:01:05.699Z,41.223142,-8.7132556,18.849,19.141,19.23,8827,54065.699,1.21,3,MSLV
359543.29600000003,2024-03-02T15:01:05.798Z,41.2231401,-8.7132786,18.828,19.246,19.14,8827,54065.799,1.21,3,MSLV
359643.34400000004,2024-03-02T15:01:05.898Z,41.223138,-8.7133016,18.82,19.373,19.25,8827,54065.899,1.21,3,MSLV
359743.39200000005,2024-03-02T15:01:06.000Z,41.2231358,-8.7133244,18.802,19.27,19.37,8827,54066,1.21,3,MSLV
359843.44000000006,2024-03-02T15:01:06.099Z,41.2231335,-8.7133476,18.772,19.49,19.27,8827,54066.099,1.21,3,MSLV
359943.48800000007,2024-03-02T15:01:06.199Z,41.2231308,-8.7133705,18.709,19.272,19.49,8827,54066.199,1.21,3,MSLV
360043.5360000001,2024-03-02T15:01:06.298Z,41.2231279,-8.713393,18.672,19.099,19.27,8827,54066.299,1.21,3,MSLV
360143.5840000001,2024-03-02T15:01:06.398Z,41.2231245,-8.7134151,18.617,18.818,19.1,8827,54066.399,1.21,3,MSLV
360243.6320000001,2024-03-02T15:01:06.499Z,41.2231212,-8.7134368,18.578,18.558,18.82,8827,54066.499,1.21,3,MSLV
360343.68,2024-03-02T15:01:06.599Z,41.2231177,-8.7134573,18.494,17.635,18.56,8827,54066.599,1.21,3,MSLV
360443.776,2024-03-02T15:01:06.699Z,41.2231136,-8.7134778,18.511,17.719,17.64,8827,54066.699,1.21,3,MSLV
360543.87200000003,2024-03-02T15:01:06.798Z,41.2231093,-8.7134971,18.491,16.953,17.72,8827,54066.799,1.22,3,MSLV
360643.96800000005,2024-03-02T15:01:06.898Z,41.2231048,-8.7135167,18.42,17.028,16.96,8827,54066.899,1.22,3,MSLV
360744.0640000001,2024-03-02T15:01:07.000Z,41.2230996,-8.7135359,18.44,17.157,17.03,8827,54067,1.22,3,MSLV
360844.1600000001,2024-03-02T15:01:07.099Z,41.2230945,-8.7135537,18.401,15.993,17.16,8827,54067.099,1.21,3,MSLV
360944.2560000001,2024-03-02T15:01:07.199Z,41.2230893,-8.7135713,18.329,15.746,16,8827,54067.199,1.21,3,MSLV
361044.35200000013,2024-03-02T15:01:07.298Z,41.2230841,-8.7135884,18.34,15.508,15.75,8827,54067.299,1.21,3,MSLV
361144.44800000015,2024-03-02T15:01:07.398Z,41.2230782,-8.7136056,18.248,15.689,15.51,8827,54067.399,1.21,3,MSLV
361244.54400000017,2024-03-02T15:01:07.499Z,41.2230722,-8.7136217,18.244,15.171,15.7,8827,54067.499,1.21,3,MSLV
361344.64,2024-03-02T15:01:07.599Z,41.223066,-8.7136372,18.189,14.659,15.17,8827,54067.599,1.21,3,MSLV
361444.62080000003,2024-03-02T15:01:07.699Z,41.2230595,-8.7136528,18.184,14.867,14.66,8827,54067.699,1.21,3,MSLV
361544.60160000005,2024-03-02T15:01:07.798Z,41.2230533,-8.7136678,18.093,14.308,14.87,8827,54067.799,1.21,3,MSLV
361644.5824000001,2024-03-02T15:01:07.898Z,41.223047,-8.7136827,18.043,14.258,14.31,8827,54067.899,1.21,3,MSLV
361744.5632000001,2024-03-02T15:01:08.000Z,41.2230404,-8.7136974,18.04,14.383,14.26,8827,54068,1.21,3,MSLV
361844.5440000001,2024-03-02T15:01:08.099Z,41.2230342,-8.7137118,17.975,13.873,14.39,8827,54068.099,1.21,3,MSLV
361944.52480000013,2024-03-02T15:01:08.199Z,41.223028,-8.7137264,17.934,13.968,13.88,8827,54068.199,1.21,3,MSLV
362044.50560000015,2024-03-02T15:01:08.298Z,41.2230219,-8.7137404,17.886,13.549,13.97,8827,54068.299,1.21,3,MSLV
362144.48640000017,2024-03-02T15:01:08.398Z,41.2230161,-8.7137543,17.859,13.298,13.55,8827,54068.399,1.21,3,MSLV
362244.4672000002,2024-03-02T15:01:08.499Z,41.2230104,-8.7137681,17.782,13.089,13.3,8827,54068.499,1.21,3,MSLV
362344.448,2024-03-02T15:01:08.599Z,41.223005,-8.7137817,17.743,12.887,13.1,8827,54068.599,1.21,3,MSLV
362444.4288,2024-03-02T15:01:08.699Z,41.223,-8.7137951,17.716,12.58,12.89,8827,54068.699,1.21,3,MSLV
362544.4096,2024-03-02T15:01:08.798Z,41.2229954,-8.7138087,17.677,12.419,12.58,8827,54068.799,1.21,3,MSLV
362644.39040000003,2024-03-02T15:01:08.898Z,41.2229914,-8.7138222,17.635,12.115,12.42,8827,54068.899,1.21,3,MSLV
362744.37120000005,2024-03-02T15:01:09.000Z,41.2229881,-8.7138358,17.607,11.892,12.12,8827,54069,1.23,3,MSLV
362844.3520000001,2024-03-02T15:01:09.099Z,41.2229853,-8.7138494,17.571,11.789,11.9,8827,54069.099,1.21,3,MSLV
362944.3328000001,2024-03-02T15:01:09.199Z,41.2229829,-8.713863,17.532,11.667,11.79,8827,54069.199,1.21,3,MSLV
363044.3136000001,2024-03-02T15:01:09.298Z,41.2229812,-8.7138766,17.492,11.534,11.67,8827,54069.299,1.23,3,MSLV
363144.29440000013,2024-03-02T15:01:09.398Z,41.2229799,-8.71389,17.457,11.3,11.54,8827,54069.399,1.21,3,MSLV
363244.27520000015,2024-03-02T15:01:09.499Z,41.2229789,-8.713903,17.437,10.943,11.3,8827,54069.499,1.21,3,MSLV
363344.256,2024-03-02T15:01:09.599Z,41.2229783,-8.7139156,17.417,10.647,10.95,8827,54069.599,1.21,3,MSLV
363444.3712,2024-03-02T15:01:09.699Z,41.222978,-8.7139279,17.379,10.288,10.65,8827,54069.699,1.21,3,MSLV
363544.4864,2024-03-02T15:01:09.798Z,41.2229782,-8.7139397,17.372,9.919,10.29,8827,54069.799,1.21,3,MSLV
363644.6016,2024-03-02T15:01:09.898Z,41.222979,-8.7139518,17.355,10.04,9.92,8827,54069.899,1.21,3,MSLV
363744.7168,2024-03-02T15:01:10.000Z,41.2229803,-8.7139634,17.329,9.787,10.04,8827,54070,1.21,3,MSLV
363844.832,2024-03-02T15:01:10.099Z,41.2229821,-8.7139749,17.306,9.824,9.79,8827,54070.099,1.21,3,MSLV
363944.9472,2024-03-02T15:01:10.199Z,41.2229844,-8.7139863,17.296,9.855,9.82,8827,54070.199,1.21,3,MSLV
364045.0624,2024-03-02T15:01:10.298Z,41.2229874,-8.7139976,17.265,9.896,9.86,8827,54070.299,1.21,3,MSLV
364145.1776,2024-03-02T15:01:10.398Z,41.2229906,-8.7140085,17.243,9.706,9.9,8827,54070.399,1.21,3,MSLV
364245.2928,2024-03-02T15:01:10.499Z,41.2229945,-8.7140188,17.247,9.624,9.71,8827,54070.499,1.21,3,MSLV
364345.408,2024-03-02T15:01:10.599Z,41.2229988,-8.7140286,17.215,9.41,9.62,8827,54070.599,1.21,3,MSLV
364445.152,2024-03-02T15:01:10.699Z,41.2230035,-8.7140373,17.203,8.948,9.41,8827,54070.699,1.21,3,MSLV
364544.896,2024-03-02T15:01:10.798Z,41.2230084,-8.7140456,17.205,8.869,8.95,8827,54070.799,1.21,3,MSLV
364644.64,2024-03-02T15:01:10.898Z,41.2230138,-8.7140531,17.193,8.612,8.87,8827,54070.899,1.21,3,MSLV
364744.384,2024-03-02T15:01:11.000Z,41.2230193,-8.7140594,17.183,8.047,8.61,8827,54071,1.21,3,MSLV
364844.128,2024-03-02T15:01:11.099Z,41.2230252,-8.7140651,17.183,8,8.05,8827,54071.099,1.21,3,MSLV
364943.87200000003,2024-03-02T15:01:11.199Z,41.2230314,-8.7140697,17.194,7.822,8,8827,54071.199,1.21,3,MSLV
365043.61600000004,2024-03-02T15:01:11.298Z,41.2230381,-8.7140739,17.199,8.135,7.82,8827,54071.299,1.21,3,MSLV
365143.36000000004,2024-03-02T15:01:11.398Z,41.223045,-8.7140764,17.193,7.815,8.13,8827,54071.399,1.21,3,MSLV
365243.10400000005,2024-03-02T15:01:11.499Z,41.2230523,-8.7140786,17.186,8.225,7.81,8827,54071.499,1.23,3,MSLV
365342.848,2024-03-02T15:01:11.599Z,41.2230595,-8.7140798,17.187,8.027,8.23,8827,54071.599,1.21,3,MSLV
365443.232,2024-03-02T15:01:11.699Z,41.2230669,-8.7140805,17.183,8.06,8.03,8827,54071.699,1.21,3,MSLV
365543.61600000004,2024-03-02T15:01:11.798Z,41.2230743,-8.7140801,17.222,8.24,8.06,8827,54071.799,1.21,3,MSLV
365644.00000000006,2024-03-02T15:01:11.898Z,41.2230815,-8.7140787,17.19,7.939,8.24,8827,54071.899,1.21,3,MSLV
365744.3840000001,2024-03-02T15:01:12.000Z,41.223089,-8.7140761,17.227,8.61,7.94,8827,54072,1.21,3,MSLV
365844.7680000001,2024-03-02T15:01:12.099Z,41.2230961,-8.7140724,17.227,8.326,8.61,8827,54072.099,1.21,3,MSLV
365945.1520000001,2024-03-02T15:01:12.199Z,41.2231031,-8.7140681,17.221,8.49,8.33,8827,54072.199,1.21,3,MSLV
366045.53600000014,2024-03-02T15:01:12.298Z,41.2231096,-8.7140624,17.227,8.597,8.49,8827,54072.299,1.21,3,MSLV
366145.92000000016,2024-03-02T15:01:12.398Z,41.2231165,-8.7140569,17.243,8.868,8.6,8827,54072.399,1.21,3,MSLV
366246.3040000002,2024-03-02T15:01:12.499Z,41.223123,-8.7140505,17.253,8.873,8.87,8827,54072.499,1.21,3,MSLV
366346.688,2024-03-02T15:01:12.599Z,41.2231292,-8.7140435,17.281,8.945,8.87,8827,54072.599,1.21,3,MSLV
366446.608,2024-03-02T15:01:12.699Z,41.2231353,-8.7140364,17.291,8.97,8.95,8827,54072.699,1.21,3,MSLV
366546.528,2024-03-02T15:01:12.798Z,41.2231412,-8.7140293,17.331,8.81,8.97,8827,54072.799,1.21,3,MSLV
366646.448,2024-03-02T15:01:12.898Z,41.2231466,-8.7140211,17.339,8.989,8.81,8827,54072.899,1.21,3,MSLV
366746.36799999996,2024-03-02T15:01:13.000Z,41.2231517,-8.7140122,17.368,9.282,8.99,8827,54073,1.21,3,MSLV
366846.28799999994,2024-03-02T15:01:13.099Z,41.2231566,-8.7140032,17.375,9.289,9.28,8827,54073.099,1.32,3,MSLV
366946.2079999999,2024-03-02T15:01:13.199Z,41.2231611,-8.7139938,17.416,9.291,9.29,8827,54073.199,1.32,3,MSLV
367046.1279999999,2024-03-02T15:01:13.298Z,41.2231649,-8.7139837,17.428,9.367,9.29,8827,54073.299,1.21,3,MSLV
367146.0479999999,2024-03-02T15:01:13.398Z,41.2231683,-8.713973,17.452,9.68,9.37,8827,54073.399,1.21,3,MSLV
367245.9679999999,2024-03-02T15:01:13.499Z,41.2231716,-8.7139623,17.475,9.634,9.68,8827,54073.499,1.21,3,MSLV
367345.888,2024-03-02T15:01:13.599Z,41.2231747,-8.7139513,17.513,9.777,9.64,8827,54073.599,1.21,3,MSLV
367446.1184,2024-03-02T15:01:13.699Z,41.2231769,-8.7139396,17.526,10.047,9.78,8827,54073.699,1.32,3,MSLV
367546.3488,2024-03-02T15:01:13.798Z,41.2231786,-8.7139275,17.541,10.237,10.05,8827,54073.799,1.32,3,MSLV
367646.5792,2024-03-02T15:01:13.898Z,41.2231799,-8.7139151,17.56,10.439,10.24,8827,54073.899,1.36,3,MSLV
367746.8096,2024-03-02T15:01:14.000Z,41.2231819,-8.7139027,17.584,10.582,10.44,8827,54074,1.21,3,MSLV
367847.04,2024-03-02T15:01:14.099Z,41.2231839,-8.7138901,17.614,10.768,10.58,8827,54074.099,1.21,3,MSLV
367947.2704,2024-03-02T15:01:14.199Z,41.2231865,-8.7138774,17.636,10.935,10.77,8827,54074.199,1.21,3,MSLV
368047.5008,2024-03-02T15:01:14.298Z,41.2231895,-8.7138647,17.669,11.165,10.94,8827,54074.299,1.23,3,MSLV
368147.7312,2024-03-02T15:01:14.398Z,41.2231931,-8.7138522,17.705,11.144,11.17,8827,54074.399,1.23,3,MSLV
368247.9616,2024-03-02T15:01:14.499Z,41.2231972,-8.7138399,17.759,11.249,11.15,8827,54074.499,1.23,3,MSLV
368348.192,2024-03-02T15:01:14.599Z,41.2232021,-8.7138281,17.774,11.246,11.25,8827,54074.599,1.21,3,MSLV
368447.9008,2024-03-02T15:01:14.699Z,41.2232074,-8.7138167,17.804,11.242,11.25,8827,54074.699,1.21,3,MSLV
368547.6096,2024-03-02T15:01:14.798Z,41.2232131,-8.7138055,17.844,11.224,11.25,8827,54074.799,1.21,3,MSLV
368647.31840000005,2024-03-02T15:01:14.898Z,41.2232194,-8.7137946,17.892,11.426,11.23,8827,54074.899,1.21,3,MSLV
368747.02720000007,2024-03-02T15:01:15.000Z,41.2232263,-8.7137845,17.916,11.321,11.43,8827,54075,1.21,3,MSLV
368846.7360000001,2024-03-02T15:01:15.099Z,41.2232333,-8.713775,17.983,11.089,11.33,8827,54075.099,1.21,3,MSLV
368946.4448000001,2024-03-02T15:01:15.199Z,41.2232406,-8.7137663,18.049,10.856,11.1,8827,54075.199,1.21,3,MSLV
369046.15360000014,2024-03-02T15:01:15.298Z,41.2232486,-8.7137593,18.099,10.613,10.87,8827,54075.299,1.21,3,MSLV
369145.86240000016,2024-03-02T15:01:15.398Z,41.2232563,-8.7137535,18.139,9.91,10.62,8827,54075.399,1.21,3,MSLV
369245.5712000002,2024-03-02T15:01:15.499Z,41.2232643,-8.7137482,18.231,9.843,9.92,8827,54075.499,1.21,3,MSLV
369345.28,2024-03-02T15:01:15.599Z,41.2232727,-8.7137446,18.263,9.702,9.85,8827,54075.599,1.21,3,MSLV
369445.44960000005,2024-03-02T15:01:15.699Z,41.2232811,-8.7137421,18.316,9.579,9.71,8827,54075.699,1.21,3,MSLV
369545.6192000001,2024-03-02T15:01:15.798Z,41.2232899,-8.7137407,18.38,9.763,9.59,8827,54075.799,1.21,3,MSLV
369645.7888000001,2024-03-02T15:01:15.898Z,41.2232988,-8.7137403,18.419,9.788,9.77,8827,54075.899,1.21,3,MSLV
369745.9584000001,2024-03-02T15:01:16.000Z,41.2233078,-8.7137412,18.462,10.028,9.8,8827,54076,1.21,3,MSLV
369846.12800000014,2024-03-02T15:01:16.099Z,41.2233168,-8.7137432,18.474,9.935,10.04,8827,54076.099,1.21,3,MSLV
369946.29760000017,2024-03-02T15:01:16.199Z,41.2233259,-8.713746,18.489,10.29,9.94,8827,54076.199,1.21,3,MSLV
370046.4672000002,2024-03-02T15:01:16.298Z,41.2233348,-8.7137492,18.505,10.17,10.29,8827,54076.299,1.21,3,MSLV
370146.6368000002,2024-03-02T15:01:16.398Z,41.2233439,-8.7137528,18.526,10.451,10.17,8827,54076.399,1.21,3,MSLV
370246.80640000023,2024-03-02T15:01:16.499Z,41.2233524,-8.7137579,18.551,10.392,10.45,8827,54076.499,1.21,3,MSLV
370346.976,2024-03-02T15:01:16.599Z,41.2233606,-8.713764,18.569,10.396,10.4,8827,54076.599,1.21,3,MSLV
370446.864,2024-03-02T15:01:16.699Z,41.2233685,-8.713771,18.604,10.511,10.4,8827,54076.699,1.21,3,MSLV
370546.752,2024-03-02T15:01:16.798Z,41.2233756,-8.7137789,18.596,10.205,10.51,8827,54076.799,1.43,3,MSLV
370646.63999999996,2024-03-02T15:01:16.898Z,41.2233827,-8.7137876,18.586,10.507,10.21,8827,54076.899,1.21,3,MSLV
370746.52799999993,2024-03-02T15:01:17.000Z,41.2233888,-8.7137971,18.629,10.452,10.51,8827,54077,1.21,3,MSLV
370846.4159999999,2024-03-02T15:01:17.099Z,41.2233943,-8.7138075,18.612,10.532,10.45,8827,54077.099,1.21,3,MSLV
370946.3039999999,2024-03-02T15:01:17.199Z,41.2233994,-8.7138187,18.569,10.75,10.53,8827,54077.199,1.21,3,MSLV
371046.19199999986,2024-03-02T15:01:17.298Z,41.2234036,-8.7138303,18.55,10.664,10.75,8827,54077.299,1.21,3,MSLV
371146.07999999984,2024-03-02T15:01:17.398Z,41.2234076,-8.7138423,18.527,10.903,10.66,8827,54077.399,1.21,3,MSLV
371245.9679999998,2024-03-02T15:01:17.499Z,41.223411,-8.7138548,18.473,11.005,10.9,8827,54077.499,1.21,3,MSLV
371345.856,2024-03-02T15:01:17.599Z,41.2234138,-8.7138674,18.485,11.013,11.01,8827,54077.599,1.21,3,MSLV
371445.7425454546,2024-03-02T15:01:17.699Z,41.2234159,-8.7138805,18.446,11.131,11.01,8827,54077.699,1.21,3,MSLV
371545.62909090915,2024-03-02T15:01:17.798Z,41.2234173,-8.7138935,18.427,11.04,11.13,8827,54077.799,1.21,3,MSLV
371645.5156363637,2024-03-02T15:01:17.898Z,41.223418,-8.7139069,18.386,11.134,11.04,8827,54077.899,1.21,3,MSLV
371745.40218181827,2024-03-02T15:01:18.000Z,41.2234181,-8.7139206,18.367,11.49,11.14,8827,54078,1.21,3,MSLV
371845.2887272728,2024-03-02T15:01:18.099Z,41.2234176,-8.7139347,18.352,11.775,11.49,8827,54078.099,1.21,3,MSLV
371945.1752727274,2024-03-02T15:01:18.199Z,41.2234161,-8.7139485,18.36,11.748,11.78,8827,54078.199,1.21,3,MSLV
372045.06181818194,2024-03-02T15:01:18.298Z,41.2234134,-8.713962,18.296,11.666,11.75,8827,54078.299,1.21,3,MSLV
372144.9483636365,2024-03-02T15:01:18.398Z,41.2234101,-8.7139756,18.287,12.024,11.67,8827,54078.399,1.21,3,MSLV
372244.83490909106,2024-03-02T15:01:18.499Z,41.2234059,-8.7139888,18.27,12.05,12.03,8827,54078.499,1.21,3,MSLV
372344.7214545456,2024-03-02T15:01:18.599Z,41.2234011,-8.7140021,18.24,12.364,12.05,8827,54078.599,1.21,3,MSLV
372444.608,2024-03-02T15:01:18.699Z,41.2233953,-8.7140154,18.203,12.822,12.37,8827,54078.699,1.21,3,MSLV
372544.8177777778,2024-03-02T15:01:18.798Z,41.2233893,-8.7140281,18.191,12.637,12.83,8827,54078.799,1.21,3,MSLV
372645.02755555557,2024-03-02T15:01:18.898Z,41.2233828,-8.7140408,18.129,12.824,12.64,8827,54078.899,1.21,3,MSLV
372745.23733333335,2024-03-02T15:01:19.000Z,41.2233757,-8.7140531,18.126,13.011,12.83,8827,54079,1.21,3,MSLV
372845.44711111113,2024-03-02T15:01:19.099Z,41.2233678,-8.7140649,18.078,13.191,13.02,8827,54079.099,1.21,3,MSLV
372945.6568888889,2024-03-02T15:01:19.199Z,41.2233598,-8.7140769,18.054,13.43,13.2,8827,54079.199,1.21,3,MSLV
373045.8666666667,2024-03-02T15:01:19.298Z,41.2233517,-8.7140885,17.996,13.278,13.43,8827,54079.299,1.21,3,MSLV
373146.0764444445,2024-03-02T15:01:19.398Z,41.2233429,-8.7141006,17.98,13.988,13.28,8827,54079.399,1.21,3,MSLV
373246.28622222226,2024-03-02T15:01:19.499Z,41.2233333,-8.7141109,17.955,13.768,13.99,8827,54079.499,1.21,3,MSLV
373346.496,2024-03-02T15:01:19.599Z,41.2233235,-8.7141222,17.889,14.388,13.77,8827,54079.599,1.21,3,MSLV
373446.18559999997,2024-03-02T15:01:19.699Z,41.2233134,-8.7141331,17.884,14.455,14.4,8827,54079.699,1.21,3,MSLV
373545.87519999995,2024-03-02T15:01:19.798Z,41.2233028,-8.7141434,17.858,14.548,14.46,8827,54079.799,1.21,3,MSLV
373645.56479999993,2024-03-02T15:01:19.898Z,41.223292,-8.7141537,17.795,14.743,14.55,8827,54079.899,1.21,3,MSLV
373745.2543999999,2024-03-02T15:01:20.000Z,41.2232809,-8.7141636,17.808,14.851,14.75,8827,54080,1.21,3,MSLV
373844.9439999999,2024-03-02T15:01:20.099Z,41.2232695,-8.714173,17.747,14.927,14.85,8827,54080.099,1.21,3,MSLV
373944.6335999999,2024-03-02T15:01:20.199Z,41.2232576,-8.7141822,17.741,15.174,14.93,8827,54080.199,1.21,3,MSLV
374044.32319999987,2024-03-02T15:01:20.298Z,41.2232452,-8.7141904,17.692,15.336,15.18,8827,54080.299,1.21,3,MSLV
374144.01279999985,2024-03-02T15:01:20.398Z,41.2232328,-8.7141988,17.633,15.481,15.34,8827,54080.399,1.21,3,MSLV
374243.70239999983,2024-03-02T15:01:20.499Z,41.2232201,-8.714207,17.624,15.62,15.49,8827,54080.499,1.21,3,MSLV
374343.392,2024-03-02T15:01:20.599Z,41.2232069,-8.7142146,17.572,15.889,15.62,8827,54080.599,1.21,3,MSLV
374443.49963636365,2024-03-02T15:01:20.699Z,41.2231937,-8.7142221,17.565,15.974,15.89,8827,54080.699,1.21,3,MSLV
374543.6072727273,2024-03-02T15:01:20.798Z,41.2231806,-8.714229,17.528,15.571,15.98,8827,54080.799,1.21,3,MSLV
374643.71490909095,2024-03-02T15:01:20.898Z,41.2231676,-8.7142352,17.491,15.362,15.58,8827,54080.899,1.21,3,MSLV
374743.8225454546,2024-03-02T15:01:21.000Z,41.223155,-8.7142408,17.476,14.769,15.37,8827,54081,1.21,3,MSLV
374843.93018181826,2024-03-02T15:01:21.099Z,41.2231428,-8.7142457,17.459,14.175,14.77,8827,54081.099,1.21,3,MSLV
374944.0378181819,2024-03-02T15:01:21.199Z,41.2231302,-8.7142508,17.416,14.621,14.18,8827,54081.199,1.21,3,MSLV
375044.14545454556,2024-03-02T15:01:21.298Z,41.2231177,-8.7142554,17.412,14.357,14.62,8827,54081.299,1.21,3,MSLV
375144.2530909092,2024-03-02T15:01:21.398Z,41.2231058,-8.7142599,17.417,13.704,14.36,8827,54081.399,1.21,3,MSLV
375244.36072727287,2024-03-02T15:01:21.499Z,41.2230939,-8.7142639,17.421,13.515,13.71,8827,54081.499,1.21,3,MSLV
375344.4683636365,2024-03-02T15:01:21.599Z,41.2230826,-8.7142676,17.434,12.962,13.52,8827,54081.599,1.21,3,MSLV
375444.576,2024-03-02T15:01:21.699Z,41.2230714,-8.7142706,17.402,12.722,12.96,8827,54081.699,1.21,3,MSLV
375544.752,2024-03-02T15:01:21.798Z,41.2230606,-8.714273,17.393,12.146,12.72,8827,54081.799,1.21,3,MSLV
375644.92799999996,2024-03-02T15:01:21.898Z,41.22305,-8.7142763,17.409,12.028,12.15,8827,54081.899,1.21,3,MSLV
375745.10399999993,2024-03-02T15:01:22.000Z,41.2230402,-8.7142813,17.368,11.617,12.03,8827,54082,1.21,3,MSLV
375845.2799999999,2024-03-02T15:01:22.099Z,41.2230302,-8.7142864,17.36,11.906,11.62,8827,54082.099,1.21,3,MSLV
375945.4559999999,2024-03-02T15:01:22.199Z,41.2230204,-8.7142917,17.326,11.689,11.91,8827,54082.199,1.32,3,MSLV
376045.63199999987,2024-03-02T15:01:22.298Z,41.2230111,-8.7142977,17.316,11.477,11.69,8827,54082.299,1.32,3,MSLV
376145.80799999984,2024-03-02T15:01:22.398Z,41.2230019,-8.7143039,17.294,11.365,11.48,8827,54082.399,1.21,3,MSLV
376245.9839999998,2024-03-02T15:01:22.499Z,41.222993,-8.7143104,17.278,11.212,11.37,8827,54082.499,1.21,3,MSLV
376346.1599999998,2024-03-02T15:01:22.599Z,41.2229846,-8.7143175,17.256,11.016,11.21,8827,54082.599,1.21,3,MSLV
376446.336,2024-03-02T15:01:22.699Z,41.222977,-8.7143248,17.245,10.416,11.02,8827,54082.699,1.21,3,MSLV
376546.3964444444,2024-03-02T15:01:22.798Z,41.2229698,-8.7143325,17.226,10.269,10.42,8827,54082.799,1.21,3,MSLV
376646.45688888885,2024-03-02T15:01:22.898Z,41.2229629,-8.7143408,17.217,10.288,10.27,8827,54082.899,1.21,3,MSLV
